PhoneNumber_hashed,OBCallDateTime,Contacted,advocate_id,CallTimeSec
C4AB855F0F2548488C88C63881E61E1FB793700A6A3B740C15831DC981AE4851,2018-01-13 16:50:00,1,14,1748
8C996C98382E0C7385847E4A9D346C1B534D728105E4D56EA85013E1D84B2ACD,2018-01-22 05:26:00,1,5,812
F90A8041B7ED51A5DA2CB31C609A4E96B1C0477D697955AF845142444ADB18A6,2018-01-29 12:10:00,0,2,0
9AD6C989613A5C9013E5DB6386F073B9839B1EF939B75BCB12F5D81E44BA8A62,2018-01-13 11:00:00,1,2,1773
3E7887FE4EB674D565F4BCB8584C220691EA21BBC7DB3E4C704CBBDADD94B17F,2018-01-22 11:06:00,1,9,185
7146458D099AB4A01BAA7D9F56972BE1594F8E2CFAA527E8F7980671747B5008,2018-01-27 16:56:00,1,12,92
C8A63B3556F869F192F00960AB7600FBE09AE736BB69CA0962BE09A2F423ABB7,2018-01-16 11:22:00,0,5,0
95C51D6042D23AB7A8A58C80A1F20A7088EA8342EE334098609F1BE37642FA52,2018-01-12 07:28:00,0,5,0
A5D52168C20B9A58AEE948A9E85AAF990DCE53B401B30B587517D72ADD5C9A28,2018-01-17 13:35:00,0,12,0
47886278FBC4F1EC4F7B118A112632042FCAEE49881EB0B95E94BAA51D747014,2018-01-25 14:11:00,1,4,456
CD067CBB9D5EF142BBBB5E0655CADDC4635D7D463D38B4D9B31C19BC0CA74CE5,2018-01-09 13:36:00,0,16,0
A0BC30B6BD5E000E3076CAB3E9ABDDD350136281580730ED506F58A1E32DCA4E,2018-01-24 10:12:00,1,3,1549
0C002921F7F37AF01FA08DCD2FCBCD29594A5C504502A41258519FA38F3DEDF3,2018-01-08 13:07:00,0,1,0
DEB4B4B20A5525744577774E467D92C5B0FF70669C2550414F39B54EDBBFDBD1,2018-01-19 07:59:00,1,14,1220
6CA739ABF1D15ACCF12F0FFC371E8600E832FA00B556943FC7ABD99FD6EDF79B,2018-01-31 16:45:00,1,8,1197
EC72E182530745DF13BC9CE2FC0EE51384E5F81497728427D51BE2D6A4C50E93,2018-01-24 06:19:00,1,16,234
FB14DD9B7E37BBBA8AFFB6E22A116F75059253B4A01650CAB5F99ED18276E763,2018-01-30 08:14:00,1,12,589
286D59315C3A965CA97ACB920D39E172041FFA1A1A3ED1A550011D955FEC99B1,2018-01-13 07:00:00,1,9,554
09122DA60798DDC450D6624EA75CA9DCD4A155C4EA8A09C4870AA5657E0DF0A3,2018-01-26 18:35:00,0,17,0
784FB6D8027AB4675F971314888D69219D84503274C0E2653015F0E129675D08,2018-01-26 08:52:00,1,20,727
ACE1CACE6AF7E8D42AB776E20A99D30A636F501C04B309892285533AD7AEA698,2018-01-16 08:01:00,1,15,124
A705769FCEE6842AE1D776A629D7939B6C15DDCEA0AD8E29DCE9B48BDF382D74,2018-01-16 13:59:00,1,12,1181
5CB026C9CC5496050A47A26AFB21B2BAD24DE1DB5701BE6A7009A8144817504C,2018-01-15 17:00:00,0,4,0
F2BB9DBF874423A9C0D0AA6EB2075D9B2B6753BFFEC27C071BEC5F0A9F030750,2018-01-24 08:46:00,1,7,978
0668A399A00D53BF4C011757F0F1D6A7FFB76F54786259E199F675A11BDF2D60,2018-01-19 06:29:00,1,3,835
5AF04831ACA7587D116701EC73340D4D36216F83B379BB4D2E0C887684D3267D,2018-01-22 08:18:00,0,14,0
DCD1E0BE8C32ED453881E761AFD53BC7064F936E66477C214F11F8F119299F99,2018-01-16 17:42:00,0,14,0
A682E191189CA59DCCAE94CEF1CE98BB435621ABDBA4474601CBF595E02374EA,2018-01-19 10:26:00,1,19,1337
DB7B2C0E9316F556969193F56E1241EF2C4047DE3B8BE8B184318274AEF5EC48,2018-01-31 09:42:00,1,4,1188
506BD8B18CEAF1AA8D531EBA8E6652F791F9CFB0182F377DD22FBA63D0C6E6BC,2018-01-24 14:33:00,1,12,996
5B235D7F40B3CD131D2047931A3ADBFB540DBE5548C2F4E3BEBFBA99CCCB9B13,2018-01-30 12:25:00,1,9,1347
1713793611E603D6EFF39554628590120ABBB9B24B9117B92C53C54A5BA646DC,2018-01-25 14:43:00,1,16,94
241855315C2638E24EEEC1B681549876151FAA39C4B8DD6C2ECFAF1FD37F7390,2018-01-29 18:54:00,1,4,311
8284A05C50343C8020BA01670D9842BECA68935D097ACCA45E56BC4A1FAC0861,2018-01-25 12:07:00,1,16,748
955F550770247FF1F1279902CE62EBE68D11E8157BA4193ED20C78DD56C9AB24,2018-01-23 05:31:00,1,15,119
DB30FF36C607EC008B7A99C37A5D45FE537CE592A9F5F3FD6330D7C9A6CD6947,2018-01-28 14:35:00,1,11,596
115A15F672C15FEECB3453318F7297F8622747424BB571C77F73C7084BFD47A8,2018-01-18 11:57:00,0,14,0
FAE9D658D1E9B393E100A6635E1825A5E2F0D4A1C8AD0C906663BCA54D1CD4D3,2018-01-25 16:02:00,1,3,794
41729D39C4AF56828B728BF8E5950128B9E46C0F3342BEE0F52BB738FDF4B1FA,2018-01-28 05:52:00,1,18,147
DF89F21AACCF0A8E14EC09193587CC7270EE0757250438364613F12C55C79011,2018-01-23 12:42:00,1,8,1214
2744F46696C3E66DFD74A5B155720E995A310B330627C46105EEEA704BA80352,2018-01-28 12:25:00,1,6,1023
81192AA9F6181F7B37969166FF19C657B7A74EC6479C87759560D2ED07502361,2018-01-31 13:53:00,1,15,1190
B723A47E9984CBF0385C0FC2202E86D7D97B12DD518B38C48F011ECF6DF56389,2018-01-24 11:35:00,1,20,1264
67587DC90F1C42B9428E0CA8CB46982D88E2349817593D292E09A091020BFAD0,2018-01-30 08:54:00,1,17,1066
29FC294D230BD8007FC722ADB14EF426FF0B42AFFB9AEE84FB87660D0471BB78,2018-01-12 10:32:00,1,4,978
8611CF3084B469A99A942AB323C3F765588FA8FC797308A3D61DD0A2E115E223,2018-01-14 16:03:00,1,8,306
FDB52AA072F37252904DAE73C36933B8511D4ECCB2766898BFA06A859A983F70,2018-01-20 11:28:00,1,10,1663
E8CA0A20C6BAB0357C5E1128A353274756EF0A01267323271967A44FF53160C8,2018-01-31 14:40:00,1,11,251
DB9FE3C2F620351D24E2446808AC20C2313AA08A5497F7FFEE4F40E5607EA746,2018-01-18 15:45:00,1,3,1191
4B0B24552F657EE108DA0752C72D2251599BDDF11AE8CB47652075300F4E8C72,2018-01-28 06:59:00,1,13,1100
A6D8DD89ABCBAA448217C1E4017708FDDF356EE21B9FBEB02FA4BDD231CD3B03,2018-01-26 11:55:00,1,13,1369
2243ED2CDD2768B0D6E983D4774010154B57EC815E1E54E1666B806A34806BE6,2018-01-04 12:47:00,1,12,303
11C0007A72277CCDE468A9127806EFF41568B5291FF077343A81C68A3C0636E3,2018-01-22 14:05:00,1,8,746
6BEF1D506E11683E0A1291BBF7B64134B2AC83295F6241695E51D9FED263EC45,2018-01-25 09:23:00,1,15,367
FC7F92456278B7CC29180169D54ABBA9782AED32930386FE72FD98E2C732DE08,2018-01-23 14:28:00,0,1,0
9A8F1FD05DC6AFAEDBC7B9066A30EE98E4A815CCC8EB3DCF10B4BD339FF7A0A1,2018-01-08 14:19:00,1,5,1355
96C54822D60E08D51F55DCE3F4C6C5A41E0B020E8074F2157ECBC8E042F291E4,2018-01-30 05:23:00,0,2,0
9D22CDF9A38CE2E623B992633F0A60DA7EA77E868C802EACD2BBCF5445E66C30,2018-01-06 06:05:00,1,5,1258
187E48748EC16869CA8D3781C11B907C2692E2FFCCF315866FCF5E3908AD3B3F,2018-01-31 15:47:00,1,14,74
61A9CEA3C14ECFD4ABED42382A3108287D794775744D39243451152AD8845E7A,2018-01-05 18:49:00,1,15,454
2778AE9B693DC950AF4845D003A3A862459298C345A4E6CA9CA82FFC75083C79,2018-01-26 14:00:00,1,5,735
623E1CB487B06BED44A9773A50C95C3E717A3C2995D4C92373931F38C7DD918D,2018-01-19 11:31:00,0,6,0
85DE8EE8D14C6A074D683FC6E929E84BBCD0E9104563620F9246C863BFFC3B9E,2018-01-14 15:14:00,1,10,539
23A4BEDABD804B4C98884ED6DA0803C2957FB74BA146A208BD7EEFD175E9FCC5,2018-01-11 14:41:00,1,2,1074
586A776C9CE5249C001E1CDD481569012CEC652ED5D98E8928BE5299BFA72765,2018-01-14 08:24:00,1,14,1595
F826277448487F8E2F231F0C09D8C3DC4855D66DAEC7F4A38560CA5D542F1E1C,2018-01-27 08:45:00,1,9,733
91895066D199E5EB95C7CC08DB52EC36046CB630C2C86F66728DE2BC5843C976,2018-01-16 12:51:00,0,3,0
732B6C1CE5DA9CEDA1C5A6A0C33662CC4D054E1D9E2421157D460B358525FD5F,2018-01-07 09:31:00,1,4,646
228A6F80CC2C75A4C07D6D1AB64F2A32FFAC37FB0EC700512EAF2A748A8BC3E9,2018-01-15 09:44:00,1,11,1433
B4106993B337E156C7685A9592D975F56046DE0E9054A6149D46AA7B7659FC14,2018-01-29 15:42:00,1,8,523
431B64B0EFD25317119B94C64EB535626D9313C5C77E98D6C8758670EA8DC6BF,2018-01-07 14:30:00,1,12,778
01FB145A0E379BB01493272BE4F13EB50B692D300D012C618F17E313382CEF98,2018-01-21 14:27:00,1,3,1471
05EEE77C64CA124C5CC2C9B5400F8A9419124AA45CDA3FFDEF59D101C45BDD88,2018-01-29 08:04:00,1,9,616
68BFE02EC44DDFCEA8EB160797C6EE820DB1ED4D146BB6F51ADCEC22AB8E2B81,2018-01-24 08:02:00,1,10,18
EBA841A73E0E4FD2A0C55D00415334F6A11537FBA19F74E9AE721455BCCBE1C6,2018-01-06 16:23:00,1,6,1254
78EB84B55658D736C56F9B73C7754F11ECB223F86E37C0B0BAC25638EB2D81A7,2018-01-31 16:56:00,1,3,212
CF309E011D957F6FC64A37CEA7301DBE7F120623D46A1E6B75990E4A129B4CBC,2018-01-10 15:06:00,1,14,940
136D1717D5AFB47B396A4A559CAC447899F5422F56E8E5949E11ABAFBECAAEEB,2018-01-29 09:18:00,1,19,1773
B6AF0DFFC4D5149684CD5337A6F4C13C9DB48BFB30B7E7FDCFD16441D8575291,2018-01-27 11:58:00,1,6,410
83FE2952C1B977353126ADDE6EB40CC2453F34F9FBD8C8CF2E6C5C943DE23AAA,2018-01-29 08:26:00,1,2,1672
5F1630AD3EDB02A8673A8B09B8493C9193DA54EFE223217DA14C7D8B0F6212F0,2018-01-06 09:19:00,1,10,929
0D659C64F8DB237F58B659552E8B009A91D82014F190D59F0B810D60319F2236,2018-01-19 13:32:00,0,6,0
F6CE3DF15029BB4674DDC804F8DB748592533B242F257EF50D84A415576A3B7E,2018-01-06 13:11:00,1,14,1253
96DE7811896110BD799DB5190D8EA5F017E4F55CBFF78740413E8BFBA5988FC5,2018-01-15 18:28:00,0,10,0
B5349ACEEF7BD61D6B18F421C7F129280F645F9256F61280A1AE41CE0D8F2DC7,2018-01-27 05:51:00,1,11,1409
B3C555452EA5C409C892DA9B62B75CFA9DA43D29153240D231F9ADEF0326F6ED,2018-01-30 18:45:00,1,6,660
C13205D9D9C1B1FFE306999FB241370E7543B2A557079EE19E0F3A3EE423EA39,2018-01-27 18:55:00,0,13,0
30EB78847A2A213916EEB61D159C0130235BADDE4DFF51F2F66DC7F9D688BDB7,2018-01-16 07:59:00,1,1,582
A2D606F2FCC9356CFF8167083023DF3E64308D3776F36851E98D579D0335AEC9,2018-01-19 14:05:00,1,8,1253
69CFAD9810D504CD55B324EC7F9C513CCB2A3190DB7C38D103420F513CE0703C,2018-01-28 14:34:00,1,4,451
0A320799C17CA06EAA93D354D97986AF124B035107701C86E80B064D58203917,2018-01-23 17:37:00,1,11,562
C08F54BF479F9BAF3350EFFE4497180D1DAA3A04C8866E55349A2B95A8EFD33D,2018-01-20 14:01:00,1,2,950
CC8E6A1AC0DEEBA9B611F5A95CC5D3A4855451E98B908452493B448A582C8DCA,2018-01-29 17:09:00,0,6,0
FDF8F13BA7B4E659615A6814694457517D8B472C81DFAFF65F4C6CE9456E7450,2018-01-29 12:18:00,1,17,178
33186FB326D561BD0139BA01E02AE14F0D7ACA72796AEB6FB7D60DDEC9901EAC,2018-01-16 15:45:00,1,15,280
B3A76D6519DB0C7333CE3289DFCFBCAC1A83E09FF81434F5381B44E4FF3910E7,2018-01-06 14:25:00,0,5,0
07F9488E5284994CF18EC121094B8423AA8B1FAA05ABAE6BFD48CD2F50F5174D,2018-01-30 18:37:00,1,19,436
AA199B4DD21F2D613E1B434A32E13D54DD17B9FD44BB5CE049D94EF4F2E2A666,2018-01-29 14:17:00,1,11,1075
3FAC54851446C6923B8779458BA4877EEA664C48C59361477CAFBD189C82FA9A,2018-01-15 15:09:00,1,3,595
9FDD64650367C35AB2357375C7DCE5C7A3AB3F55E270A07CA6DD183BA4026209,2018-01-18 11:07:00,1,3,373
0CE4CC0A45F2DF3369CBBD6BBAB06DA094DE88F6C1232246CE7D34132C3ED4BB,2018-01-19 15:29:00,0,7,0
8C320718E2253A80A4316A382E7A0F2213806B4FA559FC1DA264054ACF1B2279,2018-01-25 05:08:00,1,17,68
18B28947D2FEFAE813098B2A1012050DF5966F30A395E7E067ACD36462ABA902,2018-01-27 10:43:00,0,7,0
49E65806718FF2110EC13AFFBC0FA29A980421671B016C7DAB75660AB76D639A,2018-01-31 17:05:00,1,19,864
4E26FC37CD71095837A61F1BCB1813BF87083DB58E05883F7F1BE70989299748,2018-01-19 09:05:00,1,11,790
B92A4ACB94C2E19D3E1A42BBCCCF5CDEAD0D0F9751A3C6186D21AE5F816AFD34,2018-01-27 15:29:00,1,3,208
CA284F370B878A4F3A702BC6B04BA3BA2561085A5B3CC335DECA901B84A38A3C,2018-01-20 10:02:00,1,15,151
248803820D645C66A8D968CB378128DEA6499E00828B2642517D43C0BF1C5939,2018-01-24 07:34:00,1,2,63
D7072CBD1A0A440680ECD62E263D0C2B4D2D7CD7DCFA8615C3731FB1C3DAB226,2018-01-22 05:04:00,1,20,392
CD6119675AA1E832B8E2401619949B3A845B9B2441663385AEA15926EB3B2DA4,2018-01-23 13:50:00,1,18,490
82C2A6FE57EE84C7ADD4B366D485CDA3BF850050BE24C0D09BFA291AA4FE7AD7,2018-01-16 14:20:00,1,17,98
1F8421190919B173315D5886F580CA69F60B94A4BC6EE1F2508DEF3FAB090CE8,2018-01-23 12:14:00,0,12,0
497D68D6785AC2AAA0569903923B6B952985F4D9556B09C3481F064F70E553F3,2018-01-05 13:33:00,1,9,506
54CCCE13B1474AECD9B605E65420AC670D68AF64735ED4392B764496CB32963E,2018-01-27 09:42:00,0,8,0
84C340D83F5CB0C97E9A198F4A9EE74AEE8B60937BCBEB6C73C962BF0B46F57F,2018-01-16 15:29:00,1,5,1781
6299EAC1EE0888ADB539186B9A5957E47CCB56E8D51C3AA4882D5B9F02E0DEFE,2018-01-20 10:28:00,1,6,1258
60C411493E4ACAD7019E253C30DE5EFF0AE22731BE58E95E814F24A80AAB365D,2018-01-13 17:02:00,0,13,0
687DF540C6E04C8E28BA5AD8CDA5CEA508EED3BC65157CBAE5EBFD61F2EB6E37,2018-01-31 10:31:00,1,16,533
8B4EB8E4AADAEA4C140A222DF1C13AFB5E2B51D155E79BBFF262CFE7641637E7,2018-01-27 15:59:00,1,6,368
A4D7EC3B0ECD75F884C309BE5B6EC8A09571C1C45936A360B43F6D6EB0E037C9,2018-01-26 18:25:00,1,6,794
6FC363AC086B4227CDB48357F3E321E9D124FDCA668ACB54CC30A6C19A1D58D9,2018-01-17 11:11:00,1,13,292
997465A9F95AF46C68070690D1FA09609180DEDCE5EF1FA2BD44A6DD32159E6C,2018-01-15 17:33:00,0,14,0
3AA91682BC905F86683D771BA1502BCA6AA5B9F3CBA91FDFD7FF65E2EE2D7874,2018-01-19 08:02:00,0,1,0
6B0FD2EC8E22656FE18264F14F9B1EDFE50F80AB5E738A93827EC7F945C63AF9,2018-01-06 11:57:00,1,6,506
0CA0FB82804F8362D97608C6ECA48790D4FAA5002844C8C7AD86CE9AF65F34C0,2018-01-15 06:16:00,1,5,661
701059DAF7950D090B799EA63F78B200E72C59D25CD981519EC37DD40013C683,2018-01-25 18:57:00,1,5,1450
5A4321F1B876748FC2C363913A32F212F06F7F20AE06BBC9496246C20606E53F,2018-01-29 10:12:00,1,12,252
28017534D12D2C6E7C43BA409EEFC564E1F6B39D5636A3A02892509C36A1F627,2018-01-26 10:54:00,0,1,0
D77C49999B9CF137B10D2AABA049CAD69D79FF321E7BA52FCFADFFE2423EBA3E,2018-01-26 05:30:00,1,17,1790
71B64A0FF5A71AE87E133325FE230D6893F244E9F91E1479D58941CCBEAB7F06,2018-01-22 18:25:00,1,7,744
49223632462A17E28228371A6DF41B340E69366B9BF776D6ECCB3E593BB499C5,2018-01-28 08:49:00,1,2,947
D3AB78FA7A52772E5C804814336958CD743D7A9C241BEA60E069BF1730F04D41,2018-01-30 17:54:00,1,18,1722
93253E9AFB1517603320BF322E48253F6515E4F3416DDCE774F0B095FE9B0DDA,2018-01-20 16:56:00,1,2,1389
ACDA6E80AF6ADFB9B44B75EA84F103701FEEE904C4FBF32DC29B09B3D0293271,2018-01-07 15:07:00,1,12,517
68EF9402F74FCC595028C39F85098A55CA9CCAC7453B52C3EBA87174011D4268,2018-01-21 14:11:00,1,5,1350
51F07B41AF95044F411612C07F57C33213454A944E3EB10B7FC536ACD58DBB07,2018-01-28 07:44:00,1,13,8
FCA7E00F75EF4003DC915D2B0958BB671AB30C9ECED0A77351471A105F25E1C5,2018-01-08 06:18:00,1,11,1494
95132CA3CA0B50007F0F42682DA712F1C6BB1527C42611763D2C8EDAACA42713,2018-01-15 12:05:00,1,14,416
E50C9FCA26DD2E37DD16258DBA2B5BCE57BA9AA5B1B7E3C66A69C4C38BB79983,2018-01-09 12:17:00,0,18,0
D9265275DC393B4C1A3F0FD58690E9B9F3ED4586422FA45D61ED45C634182B43,2018-01-18 15:46:00,1,16,1703
F663852E0448B3969E60F8202F1EB8FCBB2778001A0DAE94B3894B67DA8194BF,2018-01-18 18:17:00,1,8,1698
C35F6773DBC3EDDBE9EE254346EB3E58D931169AB1212D3DE4F5E36F9259DCAD,2018-01-29 08:31:00,1,3,686
6C2E9FA14CCD360B5347877D812952203D5A0091B054797D11BBEC706E3259AD,2018-01-28 11:37:00,0,11,0
FD3E291C868B26BBCA910F3CBA72283A53606162A34DC6EB270CB52B061E997B,2018-01-30 07:11:00,0,17,0
288D50532C817C3BEB60359978433DCE6206D7314628853E0F43D971CEC352DF,2018-01-26 07:29:00,1,11,891
930508CA7B4016EB1CACB76EB8E43FB09C781273F738325EBBEDEE4D3FEF9A6F,2018-01-13 13:38:00,0,6,0
355FA924B5E91D2863EE78C859C4A52A459DE34324D6D32719CC714F87F56272,2018-01-23 13:28:00,1,5,1626
8E3C4435415A5CB86FAE47E6B2FE61008A164F4374FFE31B488BC79D06470B1F,2018-01-30 16:34:00,0,11,0
F18D860BDEA4A5241F251704EBB3260C2B98184C7C33EFEDBAD27CD238EDAF1E,2018-01-25 14:25:00,1,15,407
89501D3818335B15444FE4256282CD562D1ABEFE4C5DB731F2CA1C31FB1D5498,2018-01-06 11:40:00,0,14,0
429A91C9072ABB963C947D1021DEE2041955B119C9773F4E6FD07B36DCEF39F0,2018-01-21 10:40:00,1,9,1454
981610396CE1CAF65829E7C87ECC57FB7FCB5DDB036824A8CF5F59BD43D4ED80,2018-01-13 18:55:00,1,4,244
952CED32F1C99A16F2A29613D2603DBD3C0EFCBAFE3216094C5A86C98449F739,2018-01-10 13:55:00,0,15,0
9989DBD700B3374335220658F9A90665359C43114A01C2E8B7F5175DEBCAE577,2018-01-29 14:42:00,1,16,1086
5DC6B4E0B0313E08398A38CDCD18F8373B4B55D2751165B0EFB6BE3B1091991B,2018-01-28 09:18:00,1,11,1127
084ED561BA01B18C1101F4A5D3B479E04456F3BC0020485F2DAFCBC173DCAEA9,2018-01-31 05:35:00,0,14,0
7ECAA0A86FADE34BD617113CBE4465CDA349D64D7CBB783382A5F834F6522352,2018-01-20 05:05:00,0,17,0
36746DEA458CEE6561F603C037A57ABCD3766F098203EAEEF0CBE348F93E2671,2018-01-15 12:53:00,1,7,312
46795043A1CD3CF5E0C858A0866EEEAC6C57050099986B2AF6E6106873FEA8FF,2018-01-25 14:47:00,1,3,846
934AC5B26B9082CEEF6AD020CEB8CD86B3117A8CCD8C7CA6DBF3B285CDA11DC6,2018-01-26 11:40:00,1,9,1032
916200838C49155757DBEB8B8982870DA48476E5FC7791B0456589640A9CC277,2018-01-24 05:33:00,1,6,573
FF78615443123A6544B11A97DEE11F83F8F51E459FEFF77D2BB03C04584D427C,2018-01-09 17:39:00,0,8,0
F52F9FFA881167A97B61E5F448D226E0B5ADBAF0DBD7AFC35BFB5AF693645F93,2018-01-12 06:23:00,1,17,203
2895B781F97F9C157677994F938A2AA4EE5CE5BF3A4E80194D8BF81FE5B0782C,2018-01-14 17:16:00,0,17,0
D1E86F76845349D9C528A70E01BC18D4682999DF3B32204AC224DE6847FCB2ED,2018-01-18 18:08:00,1,15,82
1B72DBFF83EF3991571DF544797C51C3546ACF394AD443157BD179DC48862634,2018-01-29 10:19:00,0,17,0
37EDECF2BE4AF0E9A71AE771E9C56ACF661DC1B996E5626EBFB33B564D5DA59E,2018-01-21 09:21:00,0,12,0
8E218A41A6C0842F0627E52DE5E5669321D0BAF2EAFD018112BD4A5B239C20F5,2018-01-30 05:15:00,1,9,1764
26B7F952927D333986AB0521FF3AB0742B301FEA322881E42B2FDF2C4391F57B,2018-01-27 17:45:00,1,8,890
CF020023D70242AC8052F8DA5E1129E89C667D8C50C40110B6A75DD0B042FDF1,2018-01-31 06:15:00,1,12,610
761EE59B2192BB8C10A9E2A67B6C4F533E24C743937E9E2CE0C08A4FA443C0B0,2018-01-15 15:18:00,1,10,1688
49B456851C57FAA1B1CDB35AA37C803C72CE259DA25C93395C3E25B23182EB1C,2018-01-30 12:58:00,0,8,0
E530F95A300D16D03AAB11BB4517B0CD30D29C46F11411AD7DC6AF1E13ED32FE,2018-01-20 11:46:00,1,2,681
E64DA36BF655879C50F6292D9B0DE487C467B5C7BBB1BF2B9E3F6C41ACF12EE5,2018-01-24 13:55:00,1,14,13
71CB908537A70B5E532C92BBB02199D66CA33AE20F5F560518869CF544AD4546,2018-01-31 07:20:00,1,3,872
4F1B340E3B4AA5914677D819665CA04891FD423E4EEE639EB9442F463691D38C,2018-01-31 17:09:00,1,11,1469
81E1E1C421C199BE6A97E9F03E7F7929296784C2B959A5BCBE7C29F96511A8D8,2018-01-22 14:38:00,1,14,553
3E5D4BF923840766998E404621624334488C4747780657372340D327967F120C,2018-01-30 12:03:00,0,13,0
DF20C15DC136AB2B3AFC26C7CAA16F2404FE10E2D5406D8E8586548F6B46BCEF,2018-01-29 09:05:00,1,9,587
33C8E439E9E0AC078D5F52F4E137CA9CD43561872F0BD7F104BAC47AA119C2F7,2018-01-21 18:08:00,1,20,173
07A9E63027B713773BC3FF0746F76BB3D6EE9B8A23963FAE1B969BB302865004,2018-01-29 13:39:00,1,15,1420
C257596AA2A5A60F23681BA78904CEB2599AB92F5752EEB5BB71CEA8443B7F47,2018-01-24 08:09:00,1,10,1396
022788F25602B1D390E6D12D6C29DE0CCE2B085A8FAE461969F66CBBDBE118E5,2018-01-15 08:49:00,0,2,0
6213F743D94CED6D4BC8C582A57845E4CD38F086A26A546F708F8A7CE6547C2A,2018-01-26 12:55:00,1,11,149
02C00CE3855955B8CEA22C1273006032B4E785622F48E8EE4E18B5853D0AC7D0,2018-01-29 14:27:00,0,9,0
150B4F5411761291714C034B17B1589235D303911256BF115FCF9C0EE7CAC7DC,2018-01-09 09:29:00,1,12,1365
C435D137DBB201C0467B837B3F969EFC62536D69C141C1769F5B40DE15454569,2018-01-24 06:42:00,1,9,1091
D11E6C2C6139F809FAD67AEF9FD3862E29C3EFAC807C03AF7BB62EC1C4E89D69,2018-01-16 17:30:00,1,6,410
DFAD577F51293F280C56EBD99CD49F47184E2311254ECA1C436EDDD27DDE29BC,2018-01-29 10:47:00,1,9,254
813CDE9695AEA2FF9C3D5C8C6EC1ABB0E94A2F3AF50C42DD9407F820498FA601,2018-01-29 09:13:00,1,15,1043
E6F86E59422B4368353F2CE0901FF6E6159BE36BA07DAA538909E242ECC23C6C,2018-01-10 05:36:00,0,6,0
35B9EAA92D44E27214E910868793C4A8DAE23285F9FBDF5B6555C055144148B5,2018-01-28 06:42:00,1,19,1604
47F79A89ECACDFF6BA2959BCDAC95C4D879725F968EC8EA68DB7EE507AC8BBC4,2018-01-09 12:04:00,0,7,0
BDD85958B88B82D2D4F4A9C526735A05785484240BEF28FE2E985DA470A2250A,2018-01-05 10:09:00,1,4,1696
5C3AA5C2D2CA1F414FEEE6EB58FC8CD80BF9701BCC72CF2AA8B4D586CA3B6DFE,2018-01-31 17:28:00,0,9,0
31880CE4596FD27F80B7B66EB03840C974C7BABCE4097E71A8CF20D159AB1552,2018-01-27 16:38:00,1,19,130
7536A0E2F7FFF20D35220544A43BC651A0394426C7C845551F12F983AB461FDC,2018-01-30 14:13:00,1,14,385
57F9145EF3A9E72B2341A02BA58EDACD18ED90DBCB3933DAF26BE306384FD30B,2018-01-29 11:55:00,1,18,192
55D10D6002663A1CA4DB7B93EB626B85347C9DE69230949FF7B7E99ABA5300F7,2018-01-17 14:10:00,1,10,1354
0F24203A8FEC535E0F609CD5FCE99806AEA216E7625E8E4FC68821C63D60B3D4,2018-01-24 14:14:00,1,13,396
A91779C42ED5FE5B941FF21208C743F5981A46211361645FCF7D7662EDE22D22,2018-01-21 14:06:00,0,18,0
E301D18D9955E39BBAAFB1D26C4A3E7931AC1BC031ECC22E02C78A830D37BE66,2018-01-18 16:44:00,0,12,0
FCB7B077F031752ABCE8441CBF8557DD3F9C4E5B1EB6F96F44DC8D85881A33D4,2018-01-23 16:17:00,0,12,0
90728BE7C96B69F7C1BC673B2C8D82B71B4A1D9BA3A8611E3242168996912CC2,2018-01-12 07:50:00,1,7,1233
7D500081D12B8D87CB58955A746A186493C30DE90EAA6097AE0BD709D45437B4,2018-01-26 12:31:00,1,17,1653
BC71DDB89E8D810A26973243970B1F47A8E42824C0C8F4640EDAB825D9712ACC,2018-01-19 17:58:00,0,3,0
8927C9648C1894BED083B5F716D44B4A114923A45ECEE66DBB4ABB66D8FDDA70,2018-01-17 17:53:00,1,19,192
24F4FC7BA1017FFC8DA02F28249CCB45A618719C89140FF1A96B072B2D52DE82,2018-01-23 18:26:00,0,8,0
587F7E599C3F03C20684E370C8E822F15335F721F097498135AB61AD65F125D6,2018-01-23 07:17:00,1,19,115
F33AE9AAFE06BAC1A1AD3A273BBDF8F3619A4DCBBB5A0B9CE030A7EA61A27DDB,2018-01-17 13:06:00,1,3,563
A9DE1159DF78B09803B59B40F39F1516640BE22AA9ADDF74FF0A1CEE670F4793,2018-01-23 05:58:00,0,15,0
212310287C25F69BAEBAE231D30B845BA8EE4CF620D51F1ECFD8237BD9171B4B,2018-01-28 06:39:00,1,12,944
0E3CBD0745987ED615272E5E81E88BF220C388A8B1733E03BCAACE937B5A1A1C,2018-01-16 08:48:00,1,15,799
D7EEF8DE99E9D224F735B727489357FDAF785E31D54F73F0D5A2898A4B086927,2018-01-23 08:01:00,1,3,1243
35C1E0B2573CD4DD48445D2D0E80087396B8F281DA5F838A83062B0823F8E6DC,2018-01-23 18:22:00,1,10,39
180ADA05464EC3826CE4AC83D21B9C545C5DDE3FF8ED9852604F79669E80B09E,2018-01-29 06:53:00,1,1,846
8B22CB85FD7836A49FC6A700ED98E7B475D996729751C58204861B8490BB5268,2018-01-20 06:04:00,1,19,406
9EF13FC520F3E70CF37A2A0DFB4F8EFEEDCE20CF960F8962FB76383739F7F70C,2018-01-16 12:36:00,0,7,0
